match_id,event_id,team_1,team_2,best_of,_map,1_t1
2332644,3857,Sprout,Gambit Youngsters,3.0,Mirage,3850.0
2332644,3857,Sprout,Gambit Youngsters,3.0,Inferno,4300.0
2332639,3857,forZe,Movistar Riders,3.0,Default,4000.0
2332645,3857,Tricked,Söderberg & Partners,3.0,Mirage,4250.0
2332645,3857,Tricked,Söderberg & Partners,3.0,Dust2,4200.0
2332638,3857,Epsilon,Ambush,3.0,Overpass,3350.0
2332638,3857,Epsilon,Ambush,3.0,Mirage,4300.0
2332362,4338,Complexity,Lazarus,3.0,Mirage,4350.0
2332362,4338,Complexity,Lazarus,3.0,Nuke,4300.0
2332361,4338,Liquid,Ghost,3.0,Mirage,4250.0
2332361,4338,Liquid,Ghost,3.0,Dust2,4000.0
2332635,4485,Singularity,Söderberg & Partners,3.0,Nuke,4300.0
2332635,4485,Singularity,Söderberg & Partners,3.0,Mirage,4300.0
2332635,4485,Singularity,Söderberg & Partners,3.0,Vertigo,4300.0
2332636,4485,STEP,Ambush,3.0,Overpass,4200.0
2332636,4485,STEP,Ambush,3.0,Mirage,4350.0
2332636,4485,STEP,Ambush,3.0,Vertigo,4350.0
2332296,4337,Heroic,devils.one,3.0,Train,4200.0
2332296,4337,Heroic,devils.one,3.0,Overpass,3800.0
2332296,4337,Heroic,devils.one,3.0,Nuke,4300.0
2332634,4485,Movistar Riders,Copenhagen Flames,3.0,Nuke,4250.0
2332634,4485,Movistar Riders,Copenhagen Flames,3.0,Overpass,3950.0
2332637,4485,GODSENT,Gambit Youngsters,3.0,Mirage,3700.0
2332626,4485,Söderberg & Partners,AGF,3.0,Train,4100.0
2332626,4485,Söderberg & Partners,AGF,3.0,Dust2,4200.0
2332630,4485,Chaos,Ambush,3.0,Vertigo,4350.0
2332630,4485,Chaos,Ambush,3.0,Dust2,4350.0
2332630,4485,Chaos,Ambush,3.0,Inferno,4200.0
2332608,4513,Epsilon,Virtus.pro,3.0,Mirage,4300.0
2332608,4513,Epsilon,Virtus.pro,3.0,Train,3550.0
2332631,4485,SJ,Gambit Youngsters,3.0,Overpass,4250.0
2332631,4485,SJ,Gambit Youngsters,3.0,Mirage,4100.0
2332632,4485,Vulkanbet,GODSENT,3.0,Nuke,4300.0
2332632,4485,Vulkanbet,GODSENT,3.0,Overpass,4200.0
2332627,4485,FASTLOSE,Singularity,3.0,Vertigo,4350.0
2332627,4485,FASTLOSE,Singularity,3.0,Overpass,4100.0
2332627,4485,FASTLOSE,Singularity,3.0,Mirage,4300.0
2332633,4485,STEP,Endpoint,3.0,Vertigo,3850.0
2332633,4485,STEP,Endpoint,3.0,Nuke,4050.0
2332628,4485,Copenhagen Flames,Nordavind,3.0,Overpass,3250.0
2332628,4485,Copenhagen Flames,Nordavind,3.0,Train,4250.0
2332628,4485,Copenhagen Flames,Nordavind,3.0,Vertigo,4300.0
2332629,4485,Movistar Riders,Monarchs,3.0,Train,4150.0
2332629,4485,Movistar Riders,Monarchs,3.0,Overpass,4400.0
2332295,4337,FaZe,NiP,3.0,Mirage,4250.0
2332295,4337,FaZe,NiP,3.0,Dust2,3450.0
2332621,4485,AGF,Squared,3.0,Inferno,4200.0
2332621,4485,AGF,Squared,3.0,Nuke,4300.0
2332621,4485,AGF,Squared,3.0,Overpass,4100.0
2332624,4485,Endpoint,NOM,3.0,Dust2,4200.0
2332624,4485,Endpoint,NOM,3.0,Inferno,4450.0
2332624,4485,Endpoint,NOM,3.0,Mirage,4300.0
2332615,4485,GODSENT,dopexx,3.0,Inferno,4150.0
2332615,4485,GODSENT,dopexx,3.0,Overpass,4400.0
2332615,4485,GODSENT,dopexx,3.0,Mirage,4350.0
2332461,4513,Virtus.pro,x-kom,3.0,Nuke,4650.0
2332461,4513,Virtus.pro,x-kom,3.0,Train,4100.0
2332616,4485,Vulkanbet,ImmuNe ,3.0,Nuke,4300.0
2332616,4485,Vulkanbet,ImmuNe ,3.0,Train,4300.0
2332616,4485,Vulkanbet,ImmuNe ,3.0,Inferno,4050.0
2332625,4485,STEP,Mock-it,3.0,Inferno,4300.0
2332625,4485,STEP,Mock-it,3.0,Overpass,4150.0
2332625,4485,STEP,Mock-it,3.0,Vertigo,4050.0
2332612,4485,EsportsAdviser,Gambit Youngsters,3.0,Overpass,4200.0
2332612,4485,EsportsAdviser,Gambit Youngsters,3.0,Mirage,4350.0
2332573,4551,5POWER,BTRG,3.0,Mirage,4250.0
2332573,4551,5POWER,BTRG,3.0,Dust2,4350.0
2332573,4551,5POWER,BTRG,3.0,Train,4350.0
2332623,4485,Apeks,Ambush,3.0,Overpass,4050.0
2332623,4485,Apeks,Ambush,3.0,Vertigo,4300.0
2332622,4485,Chaos,POWEROUTAGE,3.0,Mirage,4150.0
2332622,4485,Chaos,POWEROUTAGE,3.0,Dust2,4350.0
2332613,4485,Monarchs,Defusekids,3.0,Overpass,4300.0
2332613,4485,Monarchs,Defusekids,3.0,Inferno,4100.0
2332610,4485,Movistar Riders,Bitfix,3.0,Mirage,4550.0
2332610,4485,Movistar Riders,Bitfix,3.0,Overpass,4200.0
2332614,4485,Singularity,Nova,3.0,Overpass,3750.0
2332614,4485,Singularity,Nova,3.0,Vertigo,4300.0
2332611,4485,SJ,Tricked Academy,3.0,Overpass,4450.0
2332611,4485,SJ,Tricked Academy,3.0,Train,4200.0
2332619,4485,Nordavind,Ignite,3.0,Inferno,4050.0
2332619,4485,Nordavind,Ignite,3.0,Overpass,4250.0
2332617,4485,Copenhagen Flames,Vantage,3.0,Nuke,4250.0
2332617,4485,Copenhagen Flames,Vantage,3.0,Train,4300.0
2332618,4485,FASTLOSE,Lyngby Vikings,3.0,Vertigo,4350.0
2332618,4485,FASTLOSE,Lyngby Vikings,3.0,Dust2,4350.0
2332620,4485,Söderberg & Partners,GNSL,3.0,Vertigo,4250.0
2332620,4485,Söderberg & Partners,GNSL,3.0,Nuke,4200.0
2332609,4463,DreamEaters,Giants,1.0,Dust2,4250.0
2332606,4540,Virtus.pro,Nemiga,1.0,Inferno,4550.0
2332390,4484,BOOT-d[S],Lucid Dream,3.0,Nuke,4150.0
2332390,4484,BOOT-d[S],Lucid Dream,3.0,Dust2,4250.0
2332390,4484,BOOT-d[S],Lucid Dream,3.0,Mirage,4500.0
2332604,4540,Nemiga,LDLC,1.0,Inferno,4300.0
2332605,4381,Breakaway,Chiefs,5.0,Inferno,4200.0
2332605,4381,Breakaway,Chiefs,5.0,Train,4300.0
2332605,4381,Breakaway,Chiefs,5.0,Mirage,4000.0
2332360,4338,Ghost,Lazarus,3.0,Overpass,4350.0
2332359,4338,Liquid,Complexity,3.0,Cache,4200.0
2332359,4338,Liquid,Complexity,3.0,Dust2,3800.0
2332359,4338,Liquid,Complexity,3.0,Inferno,4200.0
2332294,4337,NiP,devils.one,3.0,Mirage,4300.0
2332294,4337,NiP,devils.one,3.0,Overpass,4250.0
2332294,4337,NiP,devils.one,3.0,Nuke,4050.0
2332602,4509,paiN,RED Canids,1.0,Nuke,4300.0
2332473,4522,Queso,Giants,3.0,Vertigo,3800.0
2332473,4522,Queso,Giants,3.0,Inferno,4200.0
2332473,4522,Queso,Giants,3.0,Dust2,4300.0
2332293,4337,FaZe,Heroic,3.0,Dust2,3750.0
2332293,4337,FaZe,Heroic,3.0,Mirage,4300.0
2332571,4551,BOOT-d[S],BTRG,3.0,Mirage,4250.0
2332571,4551,BOOT-d[S],BTRG,3.0,Train,4300.0
2332571,4551,BOOT-d[S],BTRG,3.0,Dust2,3400.0
2332603,4540,ex-3DMAX,Virtus.pro,1.0,Nuke,4450.0
2332389,4484,Lucid Dream,Entity,3.0,Mirage,4300.0
2332389,4484,Lucid Dream,Entity,3.0,Nuke,4050.0
2332576,4381,Chiefs,Athletico,3.0,Mirage,4300.0
2332576,4381,Chiefs,Athletico,3.0,Dust2,3400.0
2332576,4381,Chiefs,Athletico,3.0,Nuke,4200.0
2332482,4540,LDLC,Virtus.pro,1.0,Nuke,4300.0
2332388,4484,BOOT-d[S],Alpha Red,3.0,Mirage,4150.0
2332388,4484,BOOT-d[S],Alpha Red,3.0,Dust2,4050.0
2332388,4484,BOOT-d[S],Alpha Red,3.0,Train,4450.0
2332566,4513,Windigo,NoChance,3.0,Overpass,4100.0
2332566,4513,Windigo,NoChance,3.0,Mirage,4050.0
2332481,4540,ex-3DMAX,Nemiga,1.0,Mirage,3150.0
2332577,4381,Genuine,Breakaway,3.0,Mirage,4300.0
2332577,4381,Genuine,Breakaway,3.0,Train,4050.0
2332358,4338,Ghost,Complexity,3.0,Mirage,4250.0
2332358,4338,Ghost,Complexity,3.0,Overpass,3950.0
2332358,4338,Ghost,Complexity,3.0,Nuke,4250.0
2332357,4338,Liquid,Lazarus,3.0,Nuke,4400.0
2332357,4338,Liquid,Lazarus,3.0,Overpass,4150.0
2332292,4337,NiP,Heroic,3.0,Nuke,4300.0
2332292,4337,NiP,Heroic,3.0,Train,4150.0
2332292,4337,NiP,Heroic,3.0,Mirage,4300.0
2332598,4509,Bulldozer,Santos,1.0,Dust2,4000.0
2332597,4509,WePlayGames,Imperial,1.0,Dust2,4200.0
2332596,4509,Redemption POA,W7M,1.0,Overpass,4000.0
2332291,4337,FaZe,devils.one,3.0,Train,4300.0
2332291,4337,FaZe,devils.one,3.0,Dust2,4200.0
2332592,4463,Movistar Riders,expert,1.0,Mirage,4300.0
2332387,4484,Lucid Dream,Alpha Red,3.0,Dust2,3900.0
2332387,4484,Lucid Dream,Alpha Red,3.0,Mirage,4200.0
2332387,4484,Lucid Dream,Alpha Red,3.0,Train,4100.0
2332565,4513,Nordavind,SJ,3.0,Train,4250.0
2332565,4513,Nordavind,SJ,3.0,Overpass,4200.0
2332594,4525,Maple,BTRG,3.0,Mirage,4450.0
2332594,4525,Maple,BTRG,3.0,Train,4100.0
2332593,4525,Alpha Red,EHOME,3.0,Nuke,4300.0
2332593,4525,Alpha Red,EHOME,3.0,Mirage,4200.0
2332386,4484,BOOT-d[S],Entity,3.0,Inferno,4400.0
2332386,4484,BOOT-d[S],Entity,3.0,Mirage,4000.0
2332600,4552,Carnage fe,Ravens,3.0,Inferno,4250.0
2332600,4552,Carnage fe,Ravens,3.0,Mirage,4300.0
2332570,4551,5POWER,EHOME,3.0,Nuke,4150.0
2332570,4551,5POWER,EHOME,3.0,Inferno,4250.0
2332555,4545,Royal,Bad News Bears,3.0,Mirage,4200.0
2332555,4545,Royal,Bad News Bears,3.0,Overpass,4300.0
2332555,4545,Royal,Bad News Bears,3.0,Cache,4300.0
2332569,4495,The Quest,The Fundamentals,3.0,Nuke,4150.0
2332569,4495,The Quest,The Fundamentals,3.0,Inferno,4250.0
2332564,4513,DreamEaters,Chaos,3.0,Overpass,4200.0
2332564,4513,DreamEaters,Chaos,3.0,Mirage,4300.0
2332563,4513,Sharks,ALTERNATE aTTaX,3.0,Dust2,4300.0
2332563,4513,Sharks,ALTERNATE aTTaX,3.0,Inferno,4600.0
2332568,4463,Unicorns of Love,Syman,1.0,Overpass,4250.0
2332562,4513,AGO,Nemiga,3.0,Overpass,4250.0
2332562,4513,AGO,Nemiga,3.0,Nuke,4450.0
2332562,4513,AGO,Nemiga,3.0,Inferno,4150.0
2332356,4338,eUnited,INTZ,3.0,Mirage,4150.0
2332355,4338,NRG,Renegades,3.0,Mirage,4600.0
2332355,4338,NRG,Renegades,3.0,Train,4200.0
2332355,4338,NRG,Renegades,3.0,Inferno,4200.0
2332554,4545,ATK,Zone,3.0,Nuke,4350.0
2332554,4545,ATK,Zone,3.0,Train,4150.0
2332554,4545,ATK,Zone,3.0,Inferno,4250.0
2332567,4508,Team seang@res,Team Skadoodle,3.0,Inferno,4300.0
2332567,4508,Team seang@res,Team Skadoodle,3.0,Mirage,3650.0
2332567,4508,Team seang@res,Team Skadoodle,3.0,Overpass,4250.0
2332516,4520,DETONA,W7M,3.0,Nuke,4600.0
2332516,4520,DETONA,W7M,3.0,Overpass,4300.0
2332516,4520,DETONA,W7M,3.0,Inferno,4200.0
2332290,4337,OpTic,ex-Space Soldiers,3.0,Mirage,5000.0
2332290,4337,OpTic,ex-Space Soldiers,3.0,Overpass,4100.0
2332549,4544,PACT,Chaos,3.0,Mirage,4100.0
2332549,4544,PACT,Chaos,3.0,Dust2,4200.0
2332556,4508,Team Skadoodle,Team hazed,3.0,Overpass,4200.0
2332556,4508,Team Skadoodle,Team hazed,3.0,Inferno,4150.0
2332556,4508,Team Skadoodle,Team hazed,3.0,Dust2,4350.0
2332281,4317,Sprout,Vitality,3.0,Inferno,4200.0
2332281,4317,Sprout,Vitality,3.0,Cache,4200.0
2332561,4546,Wolsung,deprEST,3.0,Nuke,4350.0
2332561,4546,Wolsung,deprEST,3.0,Mirage,4300.0
2332561,4546,Wolsung,deprEST,3.0,Inferno,4250.0
2332559,4547,Portal,NASR,3.0,Nuke,4350.0
2332559,4547,Portal,NASR,3.0,Mirage,4350.0
2332548,4544,Spirit,Heroic,3.0,Overpass,4000.0
2332548,4544,Spirit,Heroic,3.0,Mirage,3950.0
2332289,4337,mousesports,North,3.0,Train,4300.0
2332289,4337,mousesports,North,3.0,Mirage,3850.0
2332279,4317,Vitality,G2,3.0,Nuke,4300.0
2332279,4317,Vitality,G2,3.0,Overpass,4200.0
2332279,4317,Vitality,G2,3.0,Cache,4250.0
2332558,4546,deprEST,Synergy,3.0,Train,3850.0
2332558,4546,deprEST,Synergy,3.0,Overpass,4200.0
2332560,4546,Wolsung,Esi Pirmais,3.0,Dust2,4200.0
2332560,4546,Wolsung,Esi Pirmais,3.0,Mirage,4200.0
2332458,4513,Winstrike,Nordavind,3.0,Dust2,4200.0
2332458,4513,Winstrike,Nordavind,3.0,Mirage,3400.0
2332280,4317,Epsilon,Sprout,3.0,Inferno,4300.0
2332280,4317,Epsilon,Sprout,3.0,Mirage,4000.0
2332510,4368,Grayhound,ORDER,5.0,Default,4250.0
2332510,4368,Grayhound,ORDER,5.0,Mirage,4050.0
2332510,4368,Grayhound,ORDER,5.0,Overpass,4300.0
2332528,4534,Beyond,Lucid Dream,3.0,Dust2,4550.0
2332528,4534,Beyond,Lucid Dream,3.0,Nuke,4350.0
2332557,4507,TRIDENT,Surge,3.0,Train,4350.0
2332557,4507,TRIDENT,Surge,3.0,Cache,4200.0
2332530,4472,TYLOO,Panda,3.0,Mirage,3500.0
2332530,4472,TYLOO,Panda,3.0,Dust2,4250.0
2332526,4534,MVP PK,Lucid Dream,3.0,Mirage,4300.0
2332526,4534,MVP PK,Lucid Dream,3.0,Nuke,3900.0
2332527,4534,BOOM,Beyond,3.0,Nuke,4050.0
2332527,4534,BOOM,Beyond,3.0,Dust2,4350.0
2332509,4368,ORDER,Chiefs,3.0,Overpass,4200.0
2332509,4368,ORDER,Chiefs,3.0,Inferno,4350.0
2332509,4368,ORDER,Chiefs,3.0,Nuke,4300.0
2332524,4534,BOOT-d[S],Beyond,3.0,Mirage,4200.0
2332524,4534,BOOT-d[S],Beyond,3.0,Inferno,4250.0
2332525,4534,Absolute,BOOM,3.0,Inferno,4300.0
2332525,4534,Absolute,BOOM,3.0,Mirage,4100.0
2332523,4534,Lucid Dream,Ignis,3.0,Train,3850.0
2332354,4338,Renegades,INTZ,3.0,Dust2,3950.0
2332354,4338,Renegades,INTZ,3.0,Mirage,4250.0
2332385,4484,Athletico,Paradox,3.0,Mirage,4250.0
2332385,4484,Athletico,Paradox,3.0,Overpass,4100.0
2332385,4484,Athletico,Paradox,3.0,Cache,4200.0
2332522,4534,MVP PK,ex-Storm Riders,3.0,Overpass,4250.0
2332522,4534,MVP PK,ex-Storm Riders,3.0,Inferno,4250.0
2332553,4545,Zone,Chris and the boys,1.0,Mirage,4150.0
2332545,4508,Team n0thing,Team Skadoodle,3.0,Inferno,4250.0
2332545,4508,Team n0thing,Team Skadoodle,3.0,Train,4450.0
2332545,4508,Team n0thing,Team Skadoodle,3.0,Dust2,4050.0
2332384,4484,ORDER,Breakaway,3.0,Nuke,4300.0
2332384,4484,ORDER,Breakaway,3.0,Inferno,4150.0
2332353,4338,NRG,eUnited,3.0,Dust2,4200.0
2332353,4338,NRG,eUnited,3.0,Mirage,4100.0
2332551,4545,iNTACT,Bad News Bears,1.0,Inferno,4250.0
2332552,4545,Good Game PR,ATK,1.0,Train,4000.0
2332550,4545,TeamOne,Royal,1.0,Mirage,4250.0
2332210,4327,Liquid,FaZe,3.0,Dust2,4200.0
2332547,4544,Chaos,Ancient,1.0,Overpass,4300.0
2332544,4508,Team hazed,Team seang@res,1.0,Dust2,3400.0
2332546,4544,PACT,Balderisnor,1.0,Mirage,4200.0
2332277,4317,GamerLegion,G2,3.0,Nuke,4100.0
2332277,4317,GamerLegion,G2,3.0,Overpass,3050.0
2332288,4337,North,ex-Space Soldiers,3.0,Dust2,4200.0
2332288,4337,North,ex-Space Soldiers,3.0,Train,4000.0
2332543,4544,Tricked,Heroic,1.0,Nuke,4300.0
2332540,4544,Ancient,NoChance,1.0,Mirage,4350.0
2332542,4544,Nemiga,Spirit,1.0,Overpass,4300.0
2332541,4544,Balderisnor,Unique,1.0,Inferno,4250.0
2332538,4544,ex-3DMAX,Chaos,1.0,Dust2,4250.0
2332539,4544,PACT,Apeks,1.0,Nuke,4300.0
2332537,4544,Copenhagen Flames,Heroic,1.0,Overpass,4100.0
2332534,4508,Team seang@res,Team Skadoodle,1.0,Mirage,4300.0
2332536,4544,Tricked,TheDice,1.0,Overpass,4300.0
2332535,4544,Syman,Spirit,1.0,Inferno,4400.0
2332532,4544,Nemiga,Budapest Five,1.0,Inferno,4150.0
2332207,4327,Cloud9,Natus Vincere,1.0,Overpass,4250.0
2332278,4317,Sprout,LDLC,3.0,Dust2,3950.0
2332278,4317,Sprout,LDLC,3.0,Train,4200.0
2332206,4327,MIBR,Liquid,1.0,Overpass,4250.0
2332208,4327,Astralis,FaZe,1.0,Dust2,4250.0
2332287,4337,mousesports,OpTic,3.0,Overpass,4300.0
2332287,4337,mousesports,OpTic,3.0,Dust2,4250.0
2332287,4337,mousesports,OpTic,3.0,Train,4450.0
2332531,4508,Team n0thing,Team hazed,1.0,Vertigo,4250.0
2332205,4327,FaZe,Natus Vincere,1.0,Overpass,4000.0
2332204,4327,MIBR,Cloud9,1.0,Cache,4300.0
2332276,4317,G2,Virtus.pro,3.0,Nuke,4250.0
2332276,4317,G2,Virtus.pro,3.0,Train,4250.0
2332202,4327,Natus Vincere,Liquid,1.0,Inferno,4150.0
2332200,4327,Cloud9,FaZe,1.0,Overpass,4300.0
2332201,4327,Astralis,MIBR,1.0,Overpass,4300.0
2332418,4536,ex-Honor & Glory,PORCHA,3.0,Mirage,4300.0
2332418,4536,ex-Honor & Glory,PORCHA,3.0,Train,4300.0
2332418,4536,ex-Honor & Glory,PORCHA,3.0,Dust2,4200.0
2332489,4541,1337HUANIA,AllTheRage,5.0,Nuke,4400.0
2332489,4541,1337HUANIA,AllTheRage,5.0,Cache,4300.0
2332489,4541,1337HUANIA,AllTheRage,5.0,Mirage,4300.0
2332275,4317,FrostFire,LDLC,3.0,Train,3950.0
2332275,4317,FrostFire,LDLC,3.0,Mirage,4300.0
2332275,4317,FrostFire,LDLC,3.0,Inferno,4300.0
2332514,4472,Vital Spark,5POWER,3.0,Mirage,3950.0
2332514,4472,Vital Spark,5POWER,3.0,Dust2,3950.0
2332508,4368,Breakaway,Chiefs,3.0,Mirage,4100.0
2332508,4368,Breakaway,Chiefs,3.0,Dust2,3400.0
2332520,4533,TNC,BOOM,1.0,Mirage,3800.0
2332521,4533,Beyond,Mammoth,1.0,Mirage,4150.0
2332512,4472,TYLOO,Panda,3.0,Dust2,4250.0
2332507,4368,ORDER,Grayhound,3.0,Mirage,2550.0
2332507,4368,ORDER,Grayhound,3.0,Overpass,4300.0
2332519,4532,ex-Storm Riders,PyKu6A3YKu,1.0,Mirage,4550.0
2332513,4472,5POWER,8EASY,3.0,Dust2,4050.0
2332513,4472,5POWER,8EASY,3.0,Inferno,4250.0
2332518,4532,Ignis,2990,1.0,Train,1700.0
2332505,4368,Chiefs,AVANT,3.0,Inferno,4250.0
2332505,4368,Chiefs,AVANT,3.0,Dust2,4250.0
2332506,4368,Breakaway,Paradox,3.0,Mirage,4250.0
2332506,4368,Breakaway,Paradox,3.0,Nuke,4150.0
2332352,4338,Renegades,eUnited,3.0,Overpass,4300.0
2332352,4338,Renegades,eUnited,3.0,Mirage,4000.0
2332330,4462,Redemption POA,Reapers,3.0,Mirage,4300.0
2332330,4462,Redemption POA,Reapers,3.0,Dust2,4100.0
2332330,4462,Redemption POA,Reapers,3.0,Cache,4300.0
2332383,4484,Breakaway,Paradox,3.0,Mirage,3400.0
2332383,4484,Breakaway,Paradox,3.0,Nuke,4150.0
2332351,4338,NRG,INTZ,3.0,Cache,4300.0
2332351,4338,NRG,INTZ,3.0,Train,4200.0
2332382,4484,ORDER,Athletico,3.0,Mirage,4050.0
2332382,4484,ORDER,Athletico,3.0,Nuke,4200.0
2332382,4484,ORDER,Athletico,3.0,Inferno,4150.0
2332331,4462,Bulldozer,Neverest,3.0,Mirage,3650.0
2332331,4462,Bulldozer,Neverest,3.0,Dust2,4200.0
2332331,4462,Bulldozer,Neverest,3.0,Inferno,4200.0
2332197,4327,Cloud9,Liquid,1.0,Overpass,4150.0
2332198,4327,FaZe,MIBR,1.0,Mirage,4550.0
2332199,4327,Astralis,Natus Vincere,1.0,Inferno,4550.0
2332274,4317,Epsilon,GamerLegion,1.0,Inferno,4550.0
2332286,4337,mousesports,ex-Space Soldiers,3.0,Inferno,4200.0
2332286,4337,mousesports,ex-Space Soldiers,3.0,Train,4050.0
2332195,4327,Astralis,Cloud9,1.0,Inferno,4400.0
2332194,4327,MIBR,Natus Vincere,1.0,Nuke,4350.0
2332498,4542,Monarchs,preanus,1.0,Nuke,4300.0
2332273,4317,Vitality,Sprout,1.0,Mirage,3850.0
2332515,4433,ex-3DMAX,Tricked,3.0,Train,4250.0
2332515,4433,ex-3DMAX,Tricked,3.0,Inferno,4200.0
2332272,4317,Virtus.pro,GamerLegion,1.0,Inferno,4250.0
2332497,4542,preanus,FcottoNd,1.0,Train,4300.0
2332285,4337,North,OpTic,3.0,Overpass,4300.0
2332285,4337,North,OpTic,3.0,Train,3900.0
2332285,4337,North,OpTic,3.0,Nuke,4250.0
2332496,4542,/dab/,FcottoNd,1.0,Overpass,4000.0
2332271,4317,Sprout,LDLC,1.0,Inferno,4050.0
2332500,4433,Tricked,NoChance,3.0,Dust2,4200.0
2332500,4433,Tricked,NoChance,3.0,Train,4250.0
2332500,4433,Tricked,NoChance,3.0,Inferno,4100.0
2332270,4317,G2,Epsilon,1.0,Train,4300.0
2332269,4317,Vitality,FrostFire,1.0,Cache,4250.0
2332499,4433,ex-3DMAX,forZe,3.0,Train,4450.0
2332499,4433,ex-3DMAX,forZe,3.0,Nuke,4300.0
2332499,4433,ex-3DMAX,forZe,3.0,Inferno,4400.0
2332503,4368,AVANT,Control,3.0,Nuke,4350.0
2332503,4368,AVANT,Control,3.0,Train,4050.0
2332503,4368,AVANT,Control,3.0,Mirage,4250.0
2332504,4368,Paradox,Astral Influence,3.0,Inferno,4200.0
2332504,4368,Paradox,Astral Influence,3.0,Mirage,4100.0
2332504,4368,Paradox,Astral Influence,3.0,Overpass,3950.0
2332479,4472,8EASY,Thirteen,3.0,Dust2,4200.0
2332479,4472,8EASY,Thirteen,3.0,Inferno,4200.0
2332479,4472,8EASY,Thirteen,3.0,Overpass,4100.0
2332502,4368,Chiefs,ORDER,3.0,Train,4200.0
2332502,4368,Chiefs,ORDER,3.0,Nuke,4350.0
2332502,4368,Chiefs,ORDER,3.0,Mirage,4350.0
2332477,4472,Vital Spark,Lynn Vision,3.0,Dust2,3950.0
2332477,4472,Vital Spark,Lynn Vision,3.0,Inferno,4100.0
2332477,4472,Vital Spark,Lynn Vision,3.0,Nuke,4100.0
2332485,4368,Grayhound,Control,3.0,Dust2,4200.0
2332485,4368,Grayhound,Control,3.0,Cache,4150.0
